Gender,USCitizen,English,POE,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,OtherReasonsNot,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseEffect,FollowupSurvey,Book,Year,PercentReadSemesterM,ReadSummer,ReadFollowup,ReadSemester,Read,AttendEvent,ConversationsCount,ConversationsWith,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation
Female,Yes,Yes,Social Sciences,20,Yes,Yes,Yes,5,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.25,No,10,15,No,The book wasn't assigned,None,5,3,1,2,No,Yes,The Warriors,2013,15,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,0,No,No,Yes,5,Too Busy,,No,Yes,0.5,Yes,25,1,Yes,All of the book,Response/Reflection paper,5,5,5,5,No,Yes,The Warriors,2013,26,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,3,Yes,Yes,Yes,5,Too Busy,,Yes,Yes,0.75,No,5,5,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,5,Boring,,No,Yes,0.5,Yes,5,5,No,The book wasn't assigned,None,4,3,2,,,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,5,Too Busy,I recently bought the book and didn't have time to read it.,No,Yes,0.25,Yes,0,15,No,All of the book,Response/Reflection paper,4,4,2,3,No,Yes,The Warriors,2013,15,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,2,No,No,Yes,5,"Too Busy	, Boring",it seemed pretentious,No,Yes,0.25,Yes,5,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,100,Yes,Yes,Yes,5,Boring,,No,Yes,0.75,No,5,5,No,The book wasn't assigned,None,3,3,1,,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,5,Boring,,No,Yes,0.5,Yes,3,50,No,All of the book,Formal Essay for CWS,3,3,1,1,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,6,"Too Busy	, Not Reader, Boring, Topic Dislike",,No,Yes,0.5,No,24.7,0,No,The book wasn't assigned,None,4,4,4,4,No,Yes,The Warriors,2013,24.7,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,7,"Too Busy	, Not Reader, Boring, Topic Dislike",did not grab my attention,No,Yes,0.25,No,50,0,No,The book wasn't assigned,None,2,2,1,1,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,10,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.75,No,10,50,No,Some of the chapters in the book,Free write in class,3,1,1,2,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,10,Boring,,No,Yes,,No,20,0,No,The book wasn't assigned,None,3,4,2,,No,Yes,The Warriors,2013,20,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,10,"Too Busy	, Not Reader, Topic Dislike",,No,Yes,0.5,No,0,25,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",4,4,1,1,No,Yes,The Warriors,2013,25,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,10,"Too Busy	, Boring, Topic Dislike",too philosophical,No,Yes,0.75,No,10,50,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",4,3,1,4,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,5,No,No,Yes,10,Boring,,No,Yes,0.5,No,2,0,No,The book wasn't assigned,None,3,3,2,,No,Yes,The Warriors,2013,2,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,10,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,No,10,10,No,The book wasn't assigned,None,3,2,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,No,Yes,10,Boring,,No,Yes,0,No,5,50,No,All of the book,Formal Essay for CWS,3,1,3,,No,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,10,Boring,thought it was optional...,No,Yes,0.25,No,5,5,No,The book wasn't assigned,None,3,3,3,3,Yes,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,6,No,No,Yes,10,Boring,none,No,Yes,0.25,Yes,0,3,No,Some of the chapters in the book,Response/Reflection paper,2,3,4,3,No,Yes,The Warriors,2013,3,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,10,Too Busy,I was told it was an optional read,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,10,"Not Reader, Boring, Topic Dislike",Wasn't mandatory.,No,Yes,0.75,No,5,1,No,The book wasn't assigned,"Formal Essay for CWS, Formal Essay for another class, Free write in class, Response/Reflection paper, Blog post",4,3,4,4,No,Yes,The Warriors,2013,6,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Exploratory,3,Yes,Yes,Yes,10,"Too Busy	, Boring",,Yes,Yes,0.75,Yes,10,80,No,All of the book,Response/Reflection paper,5,4,4,5,No,Yes,The Warriors,2013,80,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,15,Topic Dislike,,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,15,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,15,Boring,it was very sad,No,Yes,0.25,No,15,50,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",3,2,1,3,No,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,4,No,No,Yes,15,"Too Busy	, Boring",,No,Yes,0.5,No,5,15,No,The book wasn't assigned,None,3,3,3,2,No,Yes,The Warriors,2013,15,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,15,"Too Busy	, Not Reader",,Yes,Yes,1,Yes,20,,,,,,,,,,Yes,The Warriors,2013,,No,No,,,No,,,,,,
Female,Yes,Yes,Natural Sciences,4,No,No,Yes,20,"Boring, Topic Dislike",,No,Yes,1,Yes,5,0,No,The book wasn't assigned,None,2,4,5,,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,20,,I lost the book.,No,Yes,0.5,No,15,15,No,The book wasn't assigned,None,2,2,4,1,No,Yes,The Warriors,2013,15,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,20,"Not Reader, Boring, Topic Dislike",,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,,,,,20,"Too Busy	, Not Reader, Boring",,No,Yes,0.75,No,20,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,20,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,20,Too Busy,,No,Yes,0.25,Yes,50,0,No,The book wasn't assigned,None,5,5,5,5,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,20,Too Busy,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,20,"Not Reader, Boring",,No,Yes,0.75,No,50,0,No,The book wasn't assigned,None,3,3,3,2,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,20,"Too Busy	, No Point, Boring",the more philosophical parts of the book were interesting enough but much of it was somewhat mundane,No,Yes,,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Social Sciences,0,Yes,Yes,Yes,20,"Too Busy	, Not Reader, Boring",,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Exploratory,3,Yes,Yes,No,20,"Boring, Topic Dislike",,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,2,2,1,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,20,"Boring, Topic Dislike",,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Humanities,20,No,Yes,Yes,25,Too Busy,,No,Yes,0.5,Yes,10,0,No,The book wasn't assigned,None,3,3,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,25,Too Busy,,No,Yes,0.25,No,20,20,No,The book wasn't assigned,None,2,2,3,,No,Yes,The Warriors,2013,20,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,25,Too Busy,,No,Yes,0.75,Yes,5,5,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,25,"Boring, Topic Dislike",,No,Yes,0.5,Yes,5,5,No,The book wasn't assigned,None,1,1,1,,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,1,Yes,No,Yes,25,"Too Busy	, Boring",,No,Yes,0.75,No,20,20,Yes,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",5,4,2,,,Yes,The Warriors,2013,20,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,5,No,No,Yes,25,Too Busy,Making sure Ihave everything ready for college including myself,No,Yes,0.75,No,25,0,No,The book wasn't assigned,None,4,3,3,,,Yes,The Warriors,2013,25,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,2,No,No,Yes,25,Boring,,No,Yes,,Yes,0,0,No,The book wasn't assigned,None,5,5,5,,Yes,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Exploratory,8,Yes,Yes,Yes,25,Boring,,No,Yes,0.5,No,10,10,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,8,No,No,Yes,25,,Too philosophical,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Fine Arts,0,No,No,Yes,25,Too Busy,An advisor told me that the book was not needed for my CWS class in the fall.  I didn't want to stress myself out by reading it quickly before college started instead of preparing for college in other ways.  I plan on finishing the book in my spare time.,No,Yes,0,No,15,0,No,The book wasn't assigned,None,3,3,3,,No,Yes,The Warriors,2013,15,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,25,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.75,No,25,25,No,The book wasn't assigned,None,2,3,1,1,No,Yes,The Warriors,2013,25,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,25,"Boring, Topic Dislike",,No,Yes,0.75,No,30,30,Yes,Some of the chapters in the book,Formal Essay for CWS,5,4,1,,,Yes,The Warriors,2013,30,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,25,"Too Busy	, Boring",,No,Yes,0.75,Yes,25,1,Yes,All of the book,Formal Essay for CWS,5,4,3,5,No,Yes,The Warriors,2013,26,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,5,Yes,Yes,Yes,25,"Too Busy	, Boring",Had trouble really getting into the book,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Exploratory,9,No,No,Yes,25,Boring,,Yes,Yes,0.25,No,25,25,No,The book wasn't assigned,None,4,4,2,3,No,Yes,The Warriors,2013,25,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,25,Too Busy,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Humanities,1,No,No,Yes,27,"Not Reader, Boring, Topic Dislike",,No,Yes,0.75,No,25,1,No,All of the book,"Formal Essay for CWS, Response/Reflection paper",1,2,5,3,No,Yes,The Warriors,2013,26,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,30,"Too Busy	, Boring",,No,Yes,0.5,Yes,20,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,20,No,No,No,No,No,,,,,,
Female,Yes,Yes,Fine Arts,2,Yes,Yes,Yes,30,"Boring, Topic Dislike",not required,No,Yes,0.5,No,3,8,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",2,2,1,1,No,Yes,The Warriors,2013,8,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,2,No,No,Yes,30,Boring,Bad writing (IMO) made it hard to follow,No,Yes,0.5,No,5,10,Yes,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,33,"Too Busy	, Not Reader, Topic Dislike",,No,Yes,1,No,20,80,No,All of the book,"Formal Essay for CWS, Free write in class",4,4,2,,No,Yes,The Warriors,2013,80,No,No,No,No,No,,,,,,
Male,Yes,Yes,Exploratory,1,No,No,Yes,35,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,No,70,0,No,The book wasn't assigned,None,3,3,4,5,No,Yes,The Warriors,2013,70,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,40,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,No,40,50,Yes,Some of the chapters in the book,Response/Reflection paper,5,1,1,,No,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,40,Too Busy,,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Humanities,2,Yes,Yes,Yes,40,"Too Busy	, Boring",,No,Yes,0.5,No,45,15,No,The book wasn't assigned,None,3,4,2,3,No,Yes,The Warriors,2013,60,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,6,No,No,Yes,40,"Too Busy	, Boring",,No,Yes,1,Yes,35,50,No,Some of the chapters in the book,Formal Essay for CWS,4,4,2,4,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Exploratory,100,No,No,Yes,40,Boring,,Yes,Yes,0.5,No,55,0,No,The book wasn't assigned,None,3,3,1,3,No,Yes,The Warriors,2013,55,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Humanities,1,Yes,Yes,Yes,40,Boring,,No,Yes,0.5,No,40,0,No,The book wasn't assigned,None,4,1,1,2,No,Yes,The Warriors,2013,40,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,45,"Not Reader, Boring, Topic Dislike",,No,Yes,0.25,No,25,40,No,Some of the chapters in the book,Response/Reflection paper,2,3,3,,No,Yes,The Warriors,2013,40,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,50,"Boring, Topic Dislike","The book was written in a point of view that was very hard to comprehend at times. I love things that have to do with war, so I thought I would really like this book. It had too much of a focus on the author's feelings and why he thought things happened. I understand that it was written in a psychological standpoint, and I just could not get interested.",No,Yes,0.75,Yes,50,25,No,Some of the chapters in the book,Free write in class,5,5,1,5,No,Yes,The Warriors,2013,75,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,1,No,No,Yes,50,Too Busy,,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,50,No Point,,No,Yes,,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Exploratory,5,No,No,Yes,50,Too Busy,,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,1,No,No,Yes,50,"Too Busy	, Boring",,No,Yes,0.25,No,5,5,No,The book wasn't assigned,None,3,3,1,4,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,50,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.75,No,50,75,No,All of the book,Formal Essay for CWS,2,2,4,1,No,Yes,The Warriors,2013,75,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,5,No,No,Yes,50,Too Busy,,No,Yes,0.75,No,50,20,Yes,Some of the chapters in the book,Response/Reflection paper,1,2,1,4,No,Yes,The Warriors,2013,70,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Fine Arts,7,Yes,Yes,Yes,50,"Too Busy	, Boring",,No,Yes,0.25,No,10,50,Yes,The book wasn't assigned,Formal Essay for another class,2,3,2,1,No,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,3,No,No,Yes,50,"Too Busy	, Boring",,No,Yes,0.5,Yes,95,95,No,The book wasn't assigned,None,1,2,3,3,No,Yes,The Warriors,2013,95,No,Yes,Yes,Yes,No,,,,,,
Female,Yes,Yes,Natural Sciences,6,Yes,Yes,Yes,50,,It was sad,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,50,Too Busy,"I did not manage time well between baseball, work, college preperation, and social activities",No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,50,"Not Reader, Topic Dislike",Didn't know it was required till very recently.,No,Yes,0.25,No,50,100,No,All of the book,"Formal Essay for CWS, Response/Reflection paper",4,5,3,4,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,50,"Too Busy	, Boring",The language was hard to understand and the meaning behind the book was too philosophical for my taste.,No,Yes,0.75,No,50,10,Yes,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",3,3,3,3,No,Yes,The Warriors,2013,60,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,3,No,No,Yes,50,Too Busy,I worked a lot this summer and just kept pushing it off. I probably should have made some time to read it. I am currently catching up on it now.,No,Yes,0.5,No,0,100,No,All of the book,"Formal Essay for CWS, Free write in class, Response/Reflection paper",4,4,2,,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,50,"Too Busy	, Boring",i fell asleep everytime i started reading or i would just have to re-read pages because i could not keep my intrest on the book.,No,Yes,0.75,No,90,0,No,The book wasn't assigned,None,2,1,1,,,Yes,The Warriors,2013,90,No,Yes,Yes,Yes,No,,,,,,
Male,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,55,Boring,,No,Yes,0.5,Yes,50,0,No,The book wasn't assigned,None,3,3,3,2,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,60,"Too Busy	, Not Reader, Boring, Topic Dislike",,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,3,No,No,Yes,60,"Too Busy	, Boring",,No,Yes,1,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,4,Yes,Yes,Yes,60,Boring,,No,Yes,0.5,No,50,0,No,The book wasn't assigned,None,4,4,2,4,No,Yes,The Warriors,2013,50,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,4,No,No,Yes,65,,"Although I do enjoy the book, I cannot read it as quickly due to the fact that it is pretty dense. I am continuing my endeavors in reading this book.",,Yes,1,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Exploratory,10,Yes,Yes,Yes,67,Boring,,No,Yes,0.5,Yes,50,10,No,Some of the chapters in the book,Response/Reflection paper,4,2,1,4,No,Yes,The Warriors,2013,60,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Exploratory,1,Yes,Yes,Yes,70,"Not Reader, Boring",,No,Yes,0.5,No,65,10,No,All of the book,Response/Reflection paper,4,5,1,1,No,Yes,The Warriors,2013,75,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,70,Too Busy,health problems,Yes,Yes,0.5,No,80,0,No,The book wasn't assigned,None,3,2,4,1,No,Yes,The Warriors,2013,80,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,1,No,No,Yes,70,Too Busy,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,75,"No Point, Boring, Topic Dislike",,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Exploratory,2,Yes,Yes,Yes,75,Boring,,Yes,Yes,0.5,No,60,0,No,The book wasn't assigned,"Formal Essay for CWS, None",2,3,3,3,No,Yes,The Warriors,2013,60,No,No,No,No,No,,,,,,
Male,Yes,Yes,Humanities,3,Yes,Yes,Yes,75,Too Busy,,No,Yes,0.75,No,75,15,No,The book wasn't assigned,"Response/Reflection paper, None",1,1,3,2,Yes,Yes,The Warriors,2013,90,No,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,75,Too Busy,,Yes,Yes,0.5,No,30,0,No,The book wasn't assigned,None,1,3,3,1,No,Yes,The Warriors,2013,30,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,6,Yes,Yes,Yes,75,Too Busy,,No,Yes,1,No,75,75,No,The book wasn't assigned,None,3,2,2,2,No,Yes,The Warriors,2013,75,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,2,No,No,Yes,75,"Too Busy	, Topic Dislike",,No,Yes,0.75,Yes,75,25,No,All of the book,Response/Reflection paper,5,4,2,2,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,13,Yes,Yes,Yes,80,"Too Busy	, Boring",,No,Yes,0.5,No,50,50,No,The book wasn't assigned,None,5,3,1,,No,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,3,No,No,Yes,80,Too Busy,I became aware it wasn't required for my course so I decided I would leisurely finish it,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,80,"Too Busy	, Boring",,No,Yes,0.5,No,75,0,No,The book wasn't assigned,None,2,1,3,,No,Yes,The Warriors,2013,75,No,No,No,No,No,,,,,,
Male,Yes,Yes,Humanities,9,No,No,Yes,80,Boring,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,85,Too Busy,I started it late in the summer,No,Yes,1,No,85,0,No,The book wasn't assigned,None,5,3,4,,No,Yes,The Warriors,2013,85,Yes,Yes,Yes,Yes,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,85,,The prologue to the book was off-putting and I felt slightly offended so I chose not to read earlier. Then when I decided I should read and found it was an interesting book I simply could not cram in the book.,No,Yes,0.5,No,25,95,Yes,All of the book,Formal Essay for CWS,4,2,2,1,No,Yes,The Warriors,2013,95,Yes,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Social Sciences,30,No,No,Yes,90,Boring,,No,Yes,0.5,No,1,1,No,The book wasn't assigned,None,2,3,1,4,No,Yes,The Warriors,2013,1,Yes,No,No,Yes,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,90,,Busy and difficulty absorbing the content,No,Yes,1,No,85,1,Yes,All of the book,Formal Essay for CWS,5,5,4,5,No,Yes,The Warriors,2013,86,Yes,Yes,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Exploratory,1,Yes,Yes,Yes,98,Topic Dislike,I didnt read the foreward,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,Yes,,,,,,,,,,
Male,Yes,Yes,Social Sciences,1,Yes,Yes,Yes,99,Boring,I felt like I knew where he was going and I just forgot about it,No,Yes,0.75,No,1,1,Yes,All of the book,Formal Essay for CWS,4,2,3,3,No,Yes,The Warriors,2013,1,Yes,No,No,Yes,Yes,,,,,,
Male,Yes,Yes,Fine Arts,3,Yes,Yes,Yes,99,"Too Busy	, Boring",,No,Yes,0.5,No,1,1,No,The book wasn't assigned,None,4,3,3,3,No,Yes,The Warriors,2013,1,Yes,No,No,Yes,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,1,,,No,Yes,1,No,100,10,Yes,Some of the chapters in the book,None,4,5,4,2,No,Yes,The Warriors,2013,100,No,Yes,Yes,Yes,Yes,,,,,,
Male,Yes,Yes,Social Sciences,4,Yes,Yes,Yes,1,,,Yes,Yes,0.75,No,1,1,No,The book wasn't assigned,None,4,3,2,1,No,Yes,The Warriors,2013,1,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,1,,,No,Yes,1,Yes,1,0,No,The book wasn't assigned,None,2,1,1,,No,Yes,The Warriors,2013,1,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,No,No,Yes,1,,,No,Yes,0.75,No,1,0,No,The book wasn't assigned,None,3,3,1,3,No,Yes,The Warriors,2013,1,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,5,Yes,Yes,Yes,1,,,No,Yes,0.5,No,1,0,No,The book wasn't assigned,None,4,4,4,4,No,Yes,The Warriors,2013,1,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,1,,,No,Yes,0.75,Yes,70,0,No,The book wasn't assigned,None,1,2,5,1,No,Yes,The Warriors,2013,70,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,13,Yes,Yes,Yes,1,,,No,Yes,0.75,No,1,0,No,The book wasn't assigned,None,4,4,2,4,No,Yes,The Warriors,2013,1,No,No,No,No,Yes,,,,,,
